train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25
RJ 1021:1,RJ 1021,1.0,Pardubice hl.n.,,2026-02-27 22:45:00,,,,,,,,,,,,,,,,,,,,
RJ 1021:2,RJ 1021,2.0,Ostrava hl.n.,,2026-02-27 01:09:00,,,,,,,,,,,,,,,,,,,,
RJ 1021:3,RJ 1021,3.0,Poprad Tatry,2026-02-27 04:31:00,,,,,,,,,,,,,,,,,,,,,
RJ 1021:4,RJ 1021,4.0,Košice,2026-02-27 06:08:00,,,,,,,,,,,,,,,,,,,,,
RJ 1021:99,RJ 1021,99.0,Chop,2026-02-27 10:34:00,,,,,,,,,,,,,,,,,,,,,
RJ 1038:0,RJ 1038,0.0,Przemyśl Gł.,2026-02-27 10:35:00,2026-02-27 22:12:00,,,,,,,,,,,,,,,,,,,,
RJ 1038:1,RJ 1038,1.0,Kraków Gł.,,2026-02-27 00:58:00,,,,,,,,,,,,,,,,,,,,
RJ 1038:2,RJ 1038,2.0,Olomouc hl.n.,2026-02-27 05:07:00,,,,,,,,,,,,,,,,,,,,,
RJ 1038:99,RJ 1038,99.0,Praha hl.n.,2026-02-27 08:56:00,,,,,,,,,,,,,,,,,,,,,
RJ 1039:0,RJ 1039,0.0,Praha hl.n.,,2026-02-27 20:56:00,,,,,,,,,,,,,,,,,,,,
RJ 1039:1,RJ 1039,1.0,Pardubice hl.n.,,2026-02-27 21:51:00,,,,,,,,,,,,,,,,,,,,
RJ 1039:2,RJ 1039,2.0,Olomouc hl.n.,,2026-02-27 23:09:00,,,,,,,,,,,,,,,,,,,,
RJ 1039:3,RJ 1039,3.0,Kraków Gł.,2026-02-27 04:43:00,,,,,,,,,,,,,,,,,,,,,
RJ 1039:99,RJ 1039,99.0,Przemyśl Gł.,2026-02-27 07:33:00,,,,,,,,,,,,,,,,,,,,,
SJ 1:0,SJ 1,0.0,Stockholm C,,2026-02-27 23:10:00,,,,,,,,,,,,,,,,,,,,
SJ 1:1,SJ 1,1.0,Norrköping C,,2026-02-27 00:55:00,,,,,,,,,,,,,,,,,,,,
SJ 1:2,SJ 1,2.0,Hässleholm C,2026-02-27 05:01:00,2026-02-27 05:50:00,,,,,,,,,,,,,,,,,,,,
SJ 1:3,SJ 1,3.0,Lund C,2026-02-27 06:40:00,,,,,,,,,,,,,,,,,,,,,
SJ 1:99,SJ 1,99.0,Malmö C,2026-02-27 06:59:00,,,,,,,,,,,,,,,,,,,,,
SJ 2:0,SJ 2,0.0,Malmö C,,2026-02-27 22:30:00,,,,,,,,,,,,,,,,,,,,
SJ 2:1,SJ 2,1.0,Lund C,,2026-02-27 22:45:00,,,,,,,,,,,,,,,,,,,,
SJ 2:2,SJ 2,2.0,Helsingborg C,,2026-02-27 23:15:00,,,,,,,,,,,,,,,,,,,,
SJ 2:3,SJ 2,3.0,Hässleholm C,,2026-02-27 00:09:00,,,,,,,,,,,,,,,,,,,,
SJ 2:99,SJ 2,99.0,Stockholm C,2026-02-27 05:50:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):0,SJ 70 (D),0.0,Stockholm C,,2026-02-27 22:39:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):1,SJ 70 (D),1.0,Arlanda,,2026-02-27 23:04:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):2,SJ 70 (D),2.0,Uppsala C,,2026-02-27 23:25:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):3,SJ 70 (D),3.0,Gävle C,,2026-02-27 00:29:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):4,SJ 70 (D),4.0,Östersund C,2026-02-27 06:45:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):5,SJ 70 (D),5.0,Åre,2026-02-27 08:59:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (D):99,SJ 70 (D),99.0,Duved,2026-02-27 09:17:00,,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):0,SJ 71 (S),0.0,Duved,,2026-02-27 19:01:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):1,SJ 71 (S),1.0,Åre,,2026-02-27 19:34:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):2,SJ 71 (S),2.0,Östersund C,,2026-02-27 21:23:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):3,SJ 71 (S),3.0,Sundsvall C,,2026-02-27 00:23:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):4,SJ 71 (S),4.0,Arlanda,2026-02-27 04:36:00,,,,,,,,,,,,,,,,,,,,,
SJ 71 (S):99,SJ 71 (S),99.0,Stockholm C,2026-02-27 05:04:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):0,SJ 70 (U),0.0,Stockholm C,,2026-02-27 22:39:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):1,SJ 70 (U),1.0,Arlanda,,2026-02-27 23:04:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):2,SJ 70 (U),2.0,Uppsala C,,2026-02-27 23:25:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):3,SJ 70 (U),3.0,Gävle C,,2026-02-27 00:29:00,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):4,SJ 70 (U),4.0,Härnösand,2026-02-27 05:29:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):5,SJ 70 (U),5.0,Örnsköldsvik C,2026-02-27 06:45:00,,,,,,,,,,,,,,,,,,,,,
SJ 70 (U):99,SJ 70 (U),99.0,Umeå C,2026-02-27 08:16:00,,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):0,SJ 77 (S),0.0,Umeå C,,2026-02-27 19:41:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):1,SJ 77 (S),1.0,Örnsköldsvik C,,2026-02-27 20:51:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):2,SJ 77 (S),2.0,Härnösand,,2026-02-27 22:10:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):3,SJ 77 (S),3.0,Sundsvall C,,2026-02-27 00:23:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):4,SJ 77 (S),4.0,Arlanda,2026-02-27 04:36:00,,,,,,,,,,,,,,,,,,,,,
SJ 77 (S):99,SJ 77 (S),99.0,Stockholm C,2026-02-27 05:04:00,,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):0,SJ 71 (G),0.0,Duved,,2026-02-27 19:01:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):1,SJ 71 (G),1.0,Åre,,2026-02-27 19:34:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):2,SJ 71 (G),2.0,Östersund C,,2026-02-27 21:23:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):3,SJ 71 (G),3.0,Sundsvall C,,2026-02-27 00:23:00,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):4,SJ 71 (G),4.0,Västerås C,2026-02-27 04:20:00,,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):5,SJ 71 (G),5.0,Örebro C,2026-02-27 05:16:00,,,,,,,,,,,,,,,,,,,,,
SJ 71 (G):99,SJ 71 (G),99.0,Göteborg C,2026-02-27 08:15:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):0,SJ 74 (D),0.0,Göteborg C,,2026-02-27 19:29:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):1,SJ 74 (D),1.0,Örebro C,,2026-02-27 21:58:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):2,SJ 74 (D),2.0,Västerås C,,2026-02-27 22:52:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):3,SJ 74 (D),3.0,Östersund C,2026-02-27 06:45:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):4,SJ 74 (D),4.0,Åre,2026-02-27 08:59:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (D):99,SJ 74 (D),99.0,Duved,2026-02-27 09:17:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):0,SJ 74 (U),0.0,Göteborg C,,2026-02-27 19:29:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):1,SJ 74 (U),1.0,Örebro C,,2026-02-27 21:58:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):2,SJ 74 (U),2.0,Västerås C,,2026-02-27 22:52:00,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):3,SJ 74 (U),3.0,Härnösand,2026-02-27 05:29:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):4,SJ 74 (U),4.0,Örnsköldsvik C,2026-02-27 06:45:00,,,,,,,,,,,,,,,,,,,,,
SJ 74 (U):99,SJ 74 (U),99.0,Umeå C,2026-02-27 08:16:00,,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):0,SJ 77 (G),0.0,Umeå C,,2026-02-27 19:41:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):1,SJ 77 (G),1.0,Örnsköldsvik C,,2026-02-27 20:51:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):2,SJ 77 (G),2.0,Härnösand,,2026-02-27 22:10:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):3,SJ 77 (G),3.0,Sundsvall C,,2026-02-27 00:23:00,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):4,SJ 77 (G),4.0,Västerås C,2026-02-27 04:20:00,,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):5,SJ 77 (G),5.0,Örebro C,2026-02-27 05:16:00,,,,,,,,,,,,,,,,,,,,,
SJ 77 (G):99,SJ 77 (G),99.0,Göteborg C,2026-02-27 08:15:00,,,,,,,,,,,,,,,,,,,,,
SJ 91:0,SJ 91,0.0,Luleå C,,2026-02-27 21:10:00,,,,,,,,,,,,,,,,,,,,
SJ 91:1,SJ 91,1.0,Boden C,,2026-02-27 22:13:00,,,,,,,,,,,,,,,,,,,,
SJ 91:2,SJ 91,2.0,Umeå C,,2026-02-27 01:44:00,,,,,,,,,,,,,,,,,,,,
SJ 91:3,SJ 91,3.0,Sundsvall C,2026-02-27 04:53:00,,,,,,,,,,,,,,,,,,,,,
SJ 91:4,SJ 91,4.0,Gävle C,2026-02-27 08:26:00,,,,,,,,,,,,,,,,,,,,,
SJ 91:5,SJ 91,5.0,Uppsala C,2026-02-27 09:22:00,,,,,,,,,,,,,,,,,,,,,
SJ 91:99,SJ 91,99.0,Stockholm C,2026-02-27 10:09:00,,,,,,,,,,,,,,,,,,,,,
SJ 92:0,SJ 92,0.0,Stockholm C,,2026-02-27 21:55:00,,,,,,,,,,,,,,,,,,,,
SJ 92:1,SJ 92,1.0,Uppsala C,,2026-02-27 22:45:00,,,,,,,,,,,,,,,,,,,,
SJ 92:2,SJ 92,2.0,Gävle C,,2026-02-27 23:53:00,,,,,,,,,,,,,,,,,,,,
SJ 92:3,SJ 92,3.0,Örnsköldsvik C,2026-02-27 05:42:00,,,,,,,,,,,,,,,,,,,,,
SJ 92:4,SJ 92,4.0,Umeå C,2026-02-27 07:12:00,,,,,,,,,,,,,,,,,,,,,
SJ 92:5,SJ 92,5.0,Boden C,2026-02-27 10:51:00,,,,,,,,,,,,,,,,,,,,,
SJ 92:99,SJ 92,99.0,Luleå C,2026-02-27 11:53:00,,,,,,,,,,,,,,,,,,,,,
SJ EN 345:0,SJ EN 345,0.0,Stockholm C,,2026-02-27 17:34:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:1,SJ EN 345,1.0,Norrköping C,,2026-02-27 18:59:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:2,SJ EN 345,2.0,Linköping C,,2026-02-27 19:28:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:3,SJ EN 345,3.0,Nässjö C,,2026-02-27 20:26:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:4,SJ EN 345,4.0,Alvesta,,2026-02-27 21:08:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:5,SJ EN 345,5.0,Hässleholm C,,2026-02-27 21:54:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:6,SJ EN 345,6.0,Lund C,,2026-02-27 22:29:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:7,SJ EN 345,7.0,Malmö C,,2026-02-27 23:21:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:8,SJ EN 345,8.0,Kastrup Lufthavn,2026-02-27 23:54:00,2026-02-27 23:56:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:9,SJ EN 345,9.0,Padborg,2026-02-27 03:28:00,2026-02-27 03:52:00,,,,,,,,,,,,,,,,,,,,
SJ EN 345:10,SJ EN 345,10.0,Hamburg Hbf,2026-02-27 06:00:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 345:99,SJ EN 345,99.0,Berlin Hbf,2026-02-27 09:24:00,,,,,,,,,,,,,,,,,,,,,
SJ EN 346:0,SJ EN 346,0.0,Berlin Hbf,,2026-02-27 18:34:00,,,,,,,,,,,,,,,,,,,,
SJ EN 346:1,SJ EN 346,1.0,Hamburg Hbf,,2026-02-27 22:03:00,1.0,,,,,,,,,,,,,,,,,,,
SJ EN 346:2,SJ EN 346,2.0,Padborg,2026-02-27 23:57:00,2026-02-27 00:17:00,,,,,,,,,,,,,,,,,,,,
SJ EN 346:3,SJ EN 346,3.0,Kastrup Lufthavn,2026-02-27 03:39:00,2026-02-27 03:41:00,,,,,,,,,,,,,,,,,,,,
SJ EN 346:4,SJ EN 346,4.0,Malmö C,2026-02-27 04:01:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:5,SJ EN 346,5.0,Lund C,2026-02-27 04:35:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:6,SJ EN 346,6.0,Hässleholm C,2026-02-27 05:09:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:7,SJ EN 346,7.0,Alvesta,2026-02-27 06:02:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:8,SJ EN 346,8.0,Nässjö C,2026-02-27 06:45:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:9,SJ EN 346,9.0,Linköping C,2026-02-27 07:48:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:10,SJ EN 346,10.0,Norrköping C,2026-02-27 08:27:00,,,1.0,,,,,,,,,,,,,,,,,,
SJ EN 346:99,SJ EN 346,99.0,Stockholm C,2026-02-27 09:55:00,,,,,,,,,,,,,,,,,,,,,
SJN 405:0,SJN 405,0.0,Oslo S,,2026-02-27 22:50:00,,,,,,,,,,,,,,,,,,,,
SJN 405:1,SJN 405,1.0,Hamar,2026-02-27 00:22:00,2026-02-27 00:24:00,,,,,,,,,,,,,,,,,,,,
SJN 405:2,SJN 405,2.0,Lillehammer,2026-02-27 01:15:00,2026-02-27 01:17:00,,,,,,,,,,,,,,,,,,,,
SJN 405:99,SJN 405,99.0,Trondheim,2026-02-27 06:24:00,,,,,,,,,,,,,,,,,,,,,
SJN 406:0,SJN 406,0.0,Trondheim,,2026-02-27 23:17:00,,,,,,,,,,,,,,,,,,,,
SJN 406:1,SJN 406,1.0,Lillehammer,2026-02-27 02:13:00,2026-02-27 02:26:00,,,,,,,,,,,,,,,,,,,,
SJN 406:2,SJN 406,2.0,Hamar,2026-02-27 04:35:00,2026-02-27 04:37:00,,,,,,,,,,,,,,,,,,,,
SJN 406:99,SJN 406,99.0,Oslo S,2026-02-27 06:50:00,,,,,,,,,,,,,,,,,,,,,
SJN 475:0,SJN 475,0.0,Trondheim,,2026-02-27 23:05:00,,,,,,,,,,,,,,,,,,,,
SJN 475:1,SJN 475,1.0,Levanger,,2026-02-27 00:21:00,,,,,,,,,,,,,,,,,,,,
SJN 475:2,SJN 475,2.0,Steinkjer,,2026-02-27 00:57:00,,,,,,,,,,,,,,,,,,,,
SJN 475:3,SJN 475,3.0,Mo i Rana,2026-02-27 05:55:00,,,,,,,,,,,,,,,,,,,,,
SJN 475:99,SJN 475,99.0,Bodø,2026-02-27 09:05:00,,,,,,,,,,,,,,,,,,,,,
SJN 476:0,SJN 476,0.0,Bodø,,2026-02-27 21:09:00,,,,,,,,,,,,,,,,,,,,
SJN 476:1,SJN 476,1.0,Mo i Rana,,2026-02-27 00:24:00,,,,,,,,,,,,,,,,,,,,
SJN 476:2,SJN 476,2.0,Steinkjer,2026-02-27 05:17:00,,,,,,,,,,,,,,,,,,,,,
SJN 476:3,SJN 476,3.0,Levanger,2026-02-27 05:52:00,,,,,,,,,,,,,,,,,,,,,
SJN 476:99,SJN 476,99.0,Trondheim,2026-02-27 07:15:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:0,SNCF IC Nuit 3740,0.0,Paris Austerlitz,,2026-02-27 22:11:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:1,SNCF IC Nuit 3740,1.0,Dax,2026-02-27 06:42:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:2,SNCF IC Nuit 3740,2.0,Bayonne,2026-02-27 07:25:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:3,SNCF IC Nuit 3740,3.0,Pau,2026-02-27 08:47:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:4,SNCF IC Nuit 3740,4.0,Lourdes,2026-02-27 09:15:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3740:99,SNCF IC Nuit 3740,99.0,Tarbes,2026-02-27 09:34:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:0,SNCF IC Nuit 3731,0.0,Tarbes,,2026-02-27 19:00:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:1,SNCF IC Nuit 3731,1.0,Lourdes,,2026-02-27 19:18:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:2,SNCF IC Nuit 3731,2.0,Pau,,2026-02-27 19:48:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:3,SNCF IC Nuit 3731,3.0,Bayonne,,2026-02-27 20:59:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:4,SNCF IC Nuit 3731,4.0,Dax,,2026-02-27 21:30:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3731:99,SNCF IC Nuit 3731,99.0,Paris Austerlitz,2026-02-27 07:23:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3750:0,SNCF IC Nuit 3750,0.0,Toulouse Matabiau,,2026-02-27 19:44:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3750:1,SNCF IC Nuit 3750,1.0,Montauban Ville Bourbon,,2026-02-27 20:27:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3750:2,SNCF IC Nuit 3750,2.0,Fleury-les-Aubrais (Orléans),2026-02-27 05:54:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3750:99,SNCF IC Nuit 3750,99.0,Paris Austerlitz,2026-02-27 07:03:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3751:0,SNCF IC Nuit 3751,0.0,Paris Austerlitz,,2026-02-27 22:13:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3751:1,SNCF IC Nuit 3751,1.0,Fleury-les-Aubrais (Orléans),,2026-02-27 23:22:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3751:2,SNCF IC Nuit 3751,2.0,Montauban Ville Bourbon,2026-02-27 07:02:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3751:99,SNCF IC Nuit 3751,99.0,Toulouse Matabiau,2026-02-27 07:44:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754:0,SNCF IC Nuit 3754,0.0,Rodez,,2026-02-27 22:37:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754:1,SNCF IC Nuit 3754,1.0,Figeac,,2026-02-27 23:56:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754:2,SNCF IC Nuit 3754,2.0,St-Denis-lès-Martel,,2026-02-27 00:51:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754:99,SNCF IC Nuit 3754,99.0,Paris Austerlitz,2026-02-27 08:31:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755:0,SNCF IC Nuit 3755,0.0,Paris Austerlitz,,2026-02-27 18:51:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755:1,SNCF IC Nuit 3755,1.0,St-Denis-lès-Martel,2026-02-27 04:42:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755:2,SNCF IC Nuit 3755,2.0,Figeac,2026-02-27 05:38:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755:99,SNCF IC Nuit 3755,99.0,Rodez,2026-02-27 07:06:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754 (Sun):0,SNCF IC Nuit 3754 (Sun),0.0,Albi Ville,,2026-02-27 20:50:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754 (Sun):1,SNCF IC Nuit 3754 (Sun),1.0,Rodez,,2026-02-27 22:37:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754 (Sun):2,SNCF IC Nuit 3754 (Sun),2.0,Figeac,,2026-02-27 23:56:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754 (Sun):3,SNCF IC Nuit 3754 (Sun),3.0,St-Denis-lès-Martel,,2026-02-27 00:51:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3754 (Sun):99,SNCF IC Nuit 3754 (Sun),99.0,Paris Austerlitz,2026-02-27 08:31:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755 (Sun):0,SNCF IC Nuit 3755 (Sun),0.0,Paris Austerlitz,,2026-02-27 18:51:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755 (Sun):1,SNCF IC Nuit 3755 (Sun),1.0,St-Denis-lès-Martel,2026-02-27 04:42:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755 (Sun):2,SNCF IC Nuit 3755 (Sun),2.0,Figeac,2026-02-27 05:38:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755 (Sun):3,SNCF IC Nuit 3755 (Sun),3.0,Rodez,2026-02-27 07:06:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3755 (Sun):99,SNCF IC Nuit 3755 (Sun),99.0,Albi Ville,2026-02-27 09:02:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3789:0,SNCF IC Nuit 3789,0.0,Paris Austerlitz,,2026-02-27 19:27:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3789:1,SNCF IC Nuit 3789,1.0,St-Denis-lès-Martel,2026-02-27 05:57:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3789:2,SNCF IC Nuit 3789,2.0,Bretenoux Biars,2026-02-27 06:15:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3789:3,SNCF IC Nuit 3789,3.0,Laroquebrou / Laròcabrau,2026-02-27 07:03:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3789:99,SNCF IC Nuit 3789,99.0,Aurillac,2026-02-27 07:30:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3790:0,SNCF IC Nuit 3790,0.0,Aurillac,,2026-02-27 22:41:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3790:1,SNCF IC Nuit 3790,1.0,Laroquebrou / Laròcabrau,,2026-02-27 23:04:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3790:2,SNCF IC Nuit 3790,2.0,Bretenoux Biars,,2026-02-27 23:48:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3790:3,SNCF IC Nuit 3790,3.0,St-Denis-lès-Martel,,2026-02-27 00:06:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3790:99,SNCF IC Nuit 3790,99.0,Paris Austerlitz,2026-02-27 08:31:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3970:0,SNCF IC Nuit 3970,0.0,Latour-de-Carol / La Tor de Querol,,2026-02-27 18:48:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3970:1,SNCF IC Nuit 3970,1.0,Pamiers,,2026-02-27 20:49:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3970:2,SNCF IC Nuit 3970,2.0,Fleury-les-Aubrais (Orléans),2026-02-27 05:52:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3970:99,SNCF IC Nuit 3970,99.0,Paris Austerlitz,2026-02-27 07:03:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3971:0,SNCF IC Nuit 3971,0.0,Paris Austerlitz,,2026-02-27 21:40:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3971:1,SNCF IC Nuit 3971,1.0,Fleury-les-Aubrais (Orléans),,2026-02-27 22:54:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3971:2,SNCF IC Nuit 3971,2.0,Pamiers,2026-02-27 08:13:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 3971:99,SNCF IC Nuit 3971,99.0,Latour-de-Carol / La Tor de Querol,2026-02-27 10:07:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:0,SNCF IC Nuit 5737,0.0,Paris Austerlitz,,2026-02-27 20:10:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:1,SNCF IC Nuit 5737,1.0,Nîmes,2026-02-27 05:57:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:2,SNCF IC Nuit 5737,2.0,Montpellier Saint-Roch,2026-02-27 06:25:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:3,SNCF IC Nuit 5737,3.0,Béziers,2026-02-27 07:15:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:4,SNCF IC Nuit 5737,4.0,Narbonne,2026-02-27 07:35:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:5,SNCF IC Nuit 5737,5.0,Perpignan,2026-02-27 08:28:00,,,1.0,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5737:99,SNCF IC Nuit 5737,99.0,Cerbère,2026-02-27 09:16:00,,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:0,SNCF IC Nuit 5738,0.0,Cerbère,,2026-02-27 18:53:00,,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:1,SNCF IC Nuit 5738,1.0,Perpignan,,2026-02-27 19:38:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:2,SNCF IC Nuit 5738,2.0,Narbonne,,2026-02-27 20:38:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:3,SNCF IC Nuit 5738,3.0,Béziers,,2026-02-27 20:55:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:4,SNCF IC Nuit 5738,4.0,Montpellier Saint-Roch,,2026-02-27 21:42:00,1.0,,,,,,,,,,,,,,,,,,,
SNCF IC Nuit 5738:5,SNCF IC Nuit 5738,5.0,Nîmes,,2026-02-27 22:09:00,1.0,,,,,,,,,,,,,,,,,,,
